,movieId,title,dbpedia_link,genres,director_uri,director,country_uri,country,runtime,writer_uri,writer,starring,languagues,studios
2493,2482,Still Crazy (1998),http://dbpedia.org/resource/Still_Crazy,Comedy|Romance,http://dbpedia.org/resource/Brian_Gibson_(director),Brian Gibson (director),,,5700.0,http://dbpedia.org/resource/Ian_La_Frenais,Ian La Frenais,Timothy Spall|Jimmy Nail|Stephen Rea|Billy Connolly|Juliet Aubrey|Bill Nighy,,
2494,204,Under Siege 2: Dark Territory (1995),http://dbpedia.org/resource/Under_Siege_2:_Dark_Territory,Action,http://dbpedia.org/resource/Geoff_Murphy,Geoff Murphy,,,6000.0,http://dbpedia.org/resource/Richard_Hatem,Richard Hatem,Katherine Heigl|Morris Chestnut|Steven Seagal|Eric Bogosian|Everett McGill,,Regency Enterprises
2495,3150,"War Zone, The (1999)",http://dbpedia.org/resource/War_Zone_(film),Drama|Thriller,http://dbpedia.org/resource/Maggie_Hadleigh-West,Maggie Hadleigh-West,,,,,,Maggie Hadleigh-West,,
2496,2597,Lost & Found (1999),http://dbpedia.org/resource/Lost_in_Translation_(film),Comedy|Romance,http://dbpedia.org/resource/Sofia_Coppola,Sofia Coppola,http://dbpedia.org/resource/United_States,United States,6060.0,http://dbpedia.org/resource/Sofia_Coppola,Sofia Coppola,,,
2497,3151,"Bat Whispers, The (1930)",http://dbpedia.org/resource/The_Bat_Whispers,Crime|Drama|Mystery,http://dbpedia.org/resource/Roland_West,Roland West,,,4980.0,http://dbpedia.org/resource/Avery_Hopwood,Avery Hopwood,Una Merkel|Chester Morris,,
2498,879,"Relic, The (1997)",http://dbpedia.org/resource/The_Relic_(film),Horror|Thriller,http://dbpedia.org/resource/Peter_Hyams,Peter Hyams,,,6600.0,http://dbpedia.org/resource/Amy_Holden_Jones,Amy Holden Jones,James Whitmore|Tom Sizemore|Penelope Ann Miller|Linda Hunt,,PolyGram Filmed Entertainment|Mutual Film Company
2499,205,Unstrung Heroes (1995),http://dbpedia.org/resource/Unstrung_Heroes,Comedy|Drama,http://dbpedia.org/resource/Diane_Keaton,Diane Keaton,,,5580.0,http://dbpedia.org/resource/Franz_Lidz,Franz Lidz,Andie MacDowell|Michael Richards|John Turturro|Maury Chaykin,,Hollywood Pictures
2500,2598,Pushing Tin (1999),http://dbpedia.org/resource/Pushing_Tin,Comedy,http://dbpedia.org/resource/Mike_Newell_(director),Mike Newell (director),,,7140.0,http://dbpedia.org/resource/Les_Charles,Les Charles,Billy Bob Thornton|Jake Weber|Cate Blanchett|John Cusack|Angelina Jolie,,Regency Enterprises
2501,607,Century (1993),http://dbpedia.org/resource/20th_Century_(film),Drama,,,,,,,,,,
2502,3152,"Last Picture Show, The (1971)",http://dbpedia.org/resource/The_Last_Picture_Show,Drama,http://dbpedia.org/resource/Peter_Bogdanovich,Peter Bogdanovich,http://dbpedia.org/resource/United_States,United States,7080.0,http://dbpedia.org/resource/Peter_Bogdanovich,Peter Bogdanovich,Cybill Shepherd|Jeff Bridges|Timothy Bottoms|Ben Johnson (actor)|Ellen Burstyn|Cloris Leachman,,BBS Productions
2503,206,Unzipped (1995),http://dbpedia.org/resource/Unzipped_(film),Documentary,,,,,4380.0,,,Naomi Campbell|Cindy Crawford|Isaac Mizrahi|Kate Moss|Linda Evangelista,,
2504,3153,"7th Voyage of Sinbad, The (1958)",http://dbpedia.org/resource/The_7th_Voyage_of_Sinbad,Action|Adventure|Fantasy,http://dbpedia.org/resource/Nathan_H._Juran,Nathan H. Juran,,,5280.0,,,Alec Mango|Torin Thatcher|Richard Eyer|Kathryn Crosby|Kerwin Mathews,,
2505,971,Cat on a Hot Tin Roof (1958),http://dbpedia.org/resource/Cat_on_a_Hot_Tin_Roof_(film),Drama,,,,,,,,,,
2506,207,"Walk in the Clouds, A (1995)",http://dbpedia.org/resource/A_Walk_in_the_Clouds,Drama|Romance,http://dbpedia.org/resource/Alfonso_Arau,Alfonso Arau,,,6120.0,http://dbpedia.org/resource/Robert_Mark_Kamen,Robert Mark Kamen,Anthony Quinn|Giancarlo Giannini|Keanu Reeves|Aitana Sánchez-Gijón,,
2507,2868,Fright Night Part II (1989),http://dbpedia.org/resource/Fright_Night_II,Horror,,,,,,,,,,
2508,2726,"Killing, The (1956)",http://dbpedia.org/resource/The_Killing_(film),Crime|Film-Noir,http://dbpedia.org/resource/Stanley_Kubrick,Stanley Kubrick,,,5100.0,http://dbpedia.org/resource/Stanley_Kubrick,Stanley Kubrick,,,
2509,486,Life with Mikey (1993),http://dbpedia.org/resource/Life_with_Mikey,Comedy,http://dbpedia.org/resource/James_Lapine,James Lapine,,,5460.0,http://dbpedia.org/resource/Marc_Lawrence_(filmmaker),Marc Lawrence (filmmaker),Cyndi Lauper|Michael J. Fox|Christina Vidal|Nathan Lane,,Touchstone Pictures
2510,3274,Single White Female (1992),http://dbpedia.org/resource/Single_White_Female,Drama|Thriller,http://dbpedia.org/resource/Barbet_Schroeder,Barbet Schroeder,,,6420.0,http://dbpedia.org/resource/Don_Roos,Don Roos,Bridget Fonda|Jennifer Jason Leigh|Steven Weber (actor)|Peter Friedman,,
2511,208,Waterworld (1995),http://dbpedia.org/resource/Waterworld,Action|Adventure|Sci-Fi,http://dbpedia.org/resource/Kevin_Reynolds_(director),Kevin Reynolds (director),,,8100.0,http://dbpedia.org/resource/David_Twohy,David Twohy,Dennis Hopper|Michael Jeter|Jeanne Tripplehorn|Tina Majorino,,Davis Entertainment
2512,880,"Island of Dr. Moreau, The (1996)",http://dbpedia.org/resource/The_Island_of_Dr._Moreau_(1996_film),Sci-Fi|Thriller,http://dbpedia.org/resource/John_Frankenheimer,John Frankenheimer,,,5760.0,http://dbpedia.org/resource/Ron_Hutchinson_(screenwriter),Ron Hutchinson (screenwriter),Val Kilmer|Marlon Brando|David Thewlis|Fairuza Balk,,
2513,1967,Labyrinth (1986),http://dbpedia.org/resource/Labyrinth_(film),Adventure|Fantasy|Musical,http://dbpedia.org/resource/Jim_Henson,Jim Henson,,,6060.0,http://dbpedia.org/resource/Terry_Jones,Terry Jones,Frank Oz|Ron Mueck|Jennifer Connelly|Karen Prell|David Bowie|Steve Whitmire|Dave Goelz|Anthony Asbury|Kevin Clash|Brian Henson|Hoggle,,
2514,881,First Kid (1996),http://dbpedia.org/resource/First_Kid,Children|Comedy,http://dbpedia.org/resource/David_M._Evans,David M. Evans,,,6060.0,http://dbpedia.org/resource/Tim_Kelleher_(actor),Tim Kelleher (actor),Sinbad (comedian)|Brock Pierce|Zachery Ty Bryan|James Naughton,,Walt Disney Pictures|Caravan Pictures
2515,209,White Man's Burden (1995),http://dbpedia.org/resource/White_Man's_Burden_(film),Drama,http://dbpedia.org/resource/Desmond_Nakano,Desmond Nakano,,,5340.0,http://dbpedia.org/resource/Desmond_Nakano,Desmond Nakano,John Travolta|Harry Belafonte|Tom Bower (actor)|Margaret Avery|Kelly Lynch,,UGC|Rysher Entertainment|A Band Apart
2516,3007,American Movie (1999),http://dbpedia.org/resource/American_Movie,Documentary,http://dbpedia.org/resource/Chris_Smith_(filmmaker),Chris Smith (filmmaker),,,6420.0,,,Mark Borchardt|Mike Schank,,
2517,1968,"Breakfast Club, The (1985)",http://dbpedia.org/resource/The_Breakfast_Club,Comedy|Drama,http://dbpedia.org/resource/John_Hughes_(filmmaker),John Hughes (filmmaker),,,5820.0,http://dbpedia.org/resource/John_Hughes_(filmmaker),John Hughes (filmmaker),Anthony Michael Hall|Molly Ringwald|Judd Nelson|Emilio Estevez|Ally Sheedy|Paul Gleason,,
2518,1411,Hamlet (1996),http://dbpedia.org/resource/Hamlet_(1996_film),Crime|Drama|Romance,http://dbpedia.org/resource/Kenneth_Branagh,Kenneth Branagh,,,14520.0,http://dbpedia.org/resource/Kenneth_Branagh,Kenneth Branagh,Charlton Heston|Gérard Depardieu|Kate Winslet|Robin Williams|Derek Jacobi|Billy Crystal|Jack Lemmon|Julie Christie|Rufus Sewell,,Castle Rock Entertainment
2519,487,Lightning Jack (1994),http://dbpedia.org/resource/Lightning_Jack,Comedy|Western,http://dbpedia.org/resource/Simon_Wincer,Simon Wincer,,,5880.0,http://dbpedia.org/resource/Paul_Hogan,Paul Hogan,"Beverly D'Angelo|Cuba Gooding, Jr.|Paul Hogan",,Village Roadshow Pictures
2520,2065,"Purple Rose of Cairo, The (1985)",http://dbpedia.org/resource/The_Purple_Rose_of_Cairo,Comedy|Drama|Fantasy|Romance,http://dbpedia.org/resource/Woody_Allen,Woody Allen,,,4920.0,http://dbpedia.org/resource/Woody_Allen,Woody Allen,Jeff Daniels|Mia Farrow|Danny Aiello,,
2521,2727,Killer's Kiss (1955),http://dbpedia.org/resource/Killer's_Kiss,Crime|Film-Noir,http://dbpedia.org/resource/Stanley_Kubrick,Stanley Kubrick,,,4020.0,http://dbpedia.org/resource/Howard_Sackler,Howard Sackler,,,
2522,882,"Trigger Effect, The (1996)",http://dbpedia.org/resource/The_Trigger_Effect,Drama|Thriller,http://dbpedia.org/resource/David_Koepp,David Koepp,,,5640.0,http://dbpedia.org/resource/David_Koepp,David Koepp,Elisabeth Shue|Kyle MacLachlan|Dermot Mulroney,,Amblin Entertainment
2523,488,M. Butterfly (1993),http://dbpedia.org/resource/M._Butterfly_(film),Drama|Romance,http://dbpedia.org/resource/David_Cronenberg,David Cronenberg,,,6060.0,http://dbpedia.org/resource/David_Henry_Hwang,David Henry Hwang,,,The Geffen Film Company
2524,733,"Rock, The (1996)",http://dbpedia.org/resource/The_Rock_(film),Action|Adventure|Thriller,http://dbpedia.org/resource/Michael_Bay,Michael Bay,,,8160.0,http://dbpedia.org/resource/David_Weisberg,David Weisberg,Ed Harris|Nicolas Cage|Sean Connery|William Forsythe (actor)|Michael Biehn,,
2525,2870,Barefoot in the Park (1967),http://dbpedia.org/resource/Barefoot_in_the_Park_(film),Comedy,http://dbpedia.org/resource/Gene_Saks,Gene Saks,,,6360.0,http://dbpedia.org/resource/Neil_Simon,Neil Simon,Jane Fonda|Robert Redford,,Hal B. Wallis
2526,2216,"Skin Game, The (1931)",http://dbpedia.org/resource/The_Skin_Game_(1931_film),Drama,http://dbpedia.org/resource/Alfred_Hitchcock,Alfred Hitchcock,,,5280.0,http://dbpedia.org/resource/John_Galsworthy,John Galsworthy,Edmund Gwenn|Jill Esmond|Phyllis Konstam|John Longden|Helen Haye|C.V. France,,British International Pictures
2527,3404,Titanic (1953),http://dbpedia.org/resource/Titanic_(1953_film),Action|Drama,http://dbpedia.org/resource/Jean_Negulesco,Jean Negulesco,,,5880.0,http://dbpedia.org/resource/Richard_L._Breen,Richard L. Breen,Barbara Stanwyck|Thelma Ritter|Harper Carter|Brian Aherne|Richard Basehart|Robert Wagner|Clifton Webb|Audrey Dalton,,
2528,1969,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",http://dbpedia.org/resource/A_Nightmare_on_Elm_Street_2:_Freddy's_Revenge,Horror,http://dbpedia.org/resource/Jack_Sholder,Jack Sholder,,,5100.0,,,Clu Gulager|Robert Englund|Kim Myers|Mark Patton|Robert Rusler|Hope Lange,,Heron Communications
2529,1412,Some Mother's Son (1996),http://dbpedia.org/resource/Some_Mother's_Son,Drama,http://dbpedia.org/resource/Terry_George,Terry George,,,6720.0,http://dbpedia.org/resource/Jim_Sheridan,Jim Sheridan,Aidan Gillen|Helen Mirren|David O'Hara|Fionnula Flanagan|John Lynch (actor),Irish people,Castle Rock Entertainment
2530,71,Fair Game (1995),http://dbpedia.org/resource/Fair_Game_(1995_film),Action,,,,,5460.0,http://dbpedia.org/resource/Charlie_Fletcher,Charlie Fletcher,,,Silver Pictures
2531,2066,Out of the Past (1947),http://dbpedia.org/resource/Out_of_the_Past,Film-Noir,http://dbpedia.org/resource/Jacques_Tourneur,Jacques Tourneur,,,5820.0,http://dbpedia.org/resource/Daniel_Mainwaring,Daniel Mainwaring,,,RKO Radio Pictures
2532,3275,"Boondock Saints, The (1999)",http://dbpedia.org/resource/The_Boondock_Saints_II:_All_Saints_Day,Action|Crime|Drama|Thriller,http://dbpedia.org/resource/Troy_Duffy,Troy Duffy,,,7020.0,http://dbpedia.org/resource/Troy_Duffy,Troy Duffy,Clifton Collins Jr.|Peter Fonda|David Della Rocco|Julie Benz|Billy Connolly|Judd Nelson|Sean Patrick Flanery|Norman Reedus,,Stage 6 Films
2533,2485,She's All That (1999),http://dbpedia.org/resource/She's_All_That,Comedy|Romance,,,,,5820.0,http://dbpedia.org/resource/M._Night_Shyamalan,M. Night Shyamalan,"Usher (entertainer)|Rachael Leigh Cook|Freddie Prinze, Jr.|Kevin Pollak|Lil' Kim|Anna Paquin|Paul Walker|Matthew Lillard|Jodi Lyn O'Keefe",,FilmColony
2534,2217,Elstree Calling (1930),http://dbpedia.org/resource/Elstree_Calling,Comedy|Musical,http://dbpedia.org/resource/Alfred_Hitchcock,Alfred Hitchcock,,,5160.0,http://dbpedia.org/resource/Val_Valentine,Val Valentine,Donald Calthrop|Teddy Brown,,
2535,1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",http://dbpedia.org/resource/A_Nightmare_on_Elm_Street_3:_Dream_Warriors,Horror|Thriller,http://dbpedia.org/resource/Chuck_Russell,Chuck Russell,,,5760.0,http://dbpedia.org/resource/Wes_Craven,Wes Craven,Heather Langenkamp|Priscilla Pointer|Patricia Arquette|Robert Englund|Laurence Fishburne|Craig Wasson,,Heron Communications
2536,3907,"Prince of Central Park, The (1999)",http://dbpedia.org/resource/Prince_of_Central_Park,Action|Adventure|Drama,http://dbpedia.org/resource/John_Leekley,John Leekley,,,6540.0,,,,,
2537,72,Kicking and Screaming (1995),http://dbpedia.org/resource/Kicking_and_Screaming_(1995_film),Comedy|Drama,http://dbpedia.org/resource/Noah_Baumbach,Noah Baumbach,,,5760.0,http://dbpedia.org/resource/Noah_Baumbach,Noah Baumbach,Cara Buono|Parker Posey|Jason Wiles|Carlos Jacott|Elliott Gould|Josh Hamilton (actor)|Olivia d'Abo|Eric Stoltz|Chris Eigeman,,
2538,3276,Gun Shy (2000),http://dbpedia.org/resource/Gun_Shy_(film),Comedy,http://dbpedia.org/resource/Eric_Blakeney,Eric Blakeney,,,6060.0,http://dbpedia.org/resource/Eric_Blakeney,Eric Blakeney,Sandra Bullock|Oliver Platt|Liam Neeson,,Sandra Bullock|Hollywood Pictures
2539,2486,24-hour Woman (1998),http://dbpedia.org/resource/The_24_Hour_Woman,Comedy|Drama,http://dbpedia.org/resource/Nancy_Savoca,Nancy Savoca,,,5580.0,http://dbpedia.org/resource/Nancy_Savoca,Nancy Savoca,Rosie Perez|Patti LuPone|Karen Duffy|Marianne Jean-Baptiste,,
2540,3758,Communion (1989),http://dbpedia.org/resource/Communion_(1989_film),Drama|Sci-Fi|Thriller,http://dbpedia.org/resource/Philippe_Mora,Philippe Mora,,,6300.0,http://dbpedia.org/resource/Whitley_Strieber,Whitley Strieber,Lindsay Crouse|Christopher Walken|Andreas Katsulas|Frances Sternhagen,,
2541,3516,"Bell, Book and Candle (1958)","http://dbpedia.org/resource/Bell,_Book_and_Candle",Comedy|Fantasy|Romance,http://dbpedia.org/resource/Richard_Quine,Richard Quine,,,6360.0,http://dbpedia.org/resource/Daniel_Taradash,Daniel Taradash,Elsa Lanchester|Jack Lemmon|James Stewart|Hermione Gingold|Ernie Kovacs|Kim Novak|Janice Rule,,
2542,1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",http://dbpedia.org/resource/A_Nightmare_on_Elm_Street_4:_The_Dream_Master,Horror|Thriller,http://dbpedia.org/resource/Renny_Harlin,Renny Harlin,,,5580.0,http://dbpedia.org/resource/Brian_Helgeland,Brian Helgeland,Robert Englund,,Heron Communications
2543,1151,Faust (1994),http://dbpedia.org/resource/Faust_(1994_film),Animation|Comedy|Drama|Fantasy,http://dbpedia.org/resource/Jan_Švankmajer,Jan Švankmajer,,,5820.0,http://dbpedia.org/resource/Jan_Švankmajer,Jan Švankmajer,Jan Kraus (actor)|Petr Cepek,Czech language|Latin language,
2544,2363,Godzilla (Gojira) (1954),http://dbpedia.org/resource/Godzilla_(1954_film),Drama|Horror|Sci-Fi,http://dbpedia.org/resource/Ishirō_Honda,Ishirō Honda,,,5760.0,http://dbpedia.org/resource/Ishirō_Honda,Ishirō Honda,Momoko Kōchi|Takashi Shimura|Akira Takarada|Akihiko Hirata,,Toho
2545,3908,Urban Legends: Final Cut (2000),http://dbpedia.org/resource/Urban_Legends:_Final_Cut,Horror,http://dbpedia.org/resource/John_Ottman,John Ottman,,,5640.0,http://dbpedia.org/resource/Scott_Derrickson,Scott Derrickson,Hart Bochner|Loretta Devine|Yani Gellman|Matthew Davis|Joey Lawrence|Eva Mendes|Anthony Anderson|Jennifer Morrison,,Original Film|Phoenix Pictures
2546,3155,Anna and the King (1999),http://dbpedia.org/resource/Anna_and_the_King,Drama|Romance,http://dbpedia.org/resource/Andy_Tennant,Andy Tennant,,,8880.0,http://dbpedia.org/resource/Peter_Krikes,Peter Krikes,Chow Yun-fat|Bai Ling|Tom Felton|Jodie Foster,,Fox 2000 Pictures
2547,2487,"Blood, Guts, Bullets and Octane (1998)","http://dbpedia.org/resource/Blood,_Guts,_Bullets_and_Octane",Action|Comedy,http://dbpedia.org/resource/Joe_Carnahan,Joe Carnahan,,,5220.0,http://dbpedia.org/resource/Joe_Carnahan,Joe Carnahan,,,
2548,1539,Twin Town (1997),http://dbpedia.org/resource/Twin_Town,Comedy|Crime,http://dbpedia.org/resource/Kevin_Allen_(actor),Kevin Allen (actor),,,5940.0,http://dbpedia.org/resource/Kevin_Allen_(actor),Kevin Allen (actor),Llŷr Ifans|Dougray Scott|Ronnie Williams|Huw Ceredig|Buddug Williams|Brian Hibbard|Rhys Ifans|Jenny Evans,,
2549,734,Getting Away With Murder (1996),http://dbpedia.org/resource/Getting_Away_with_Murder_(film),Comedy,,,,,5520.0,,,Dan Aykroyd|Jack Lemmon|Bonnie Hunt|Lily Tomlin,English language,
2550,884,Sweet Nothing (1995),http://dbpedia.org/resource/Sweet_Nothings,Drama,,,,,,,,,,
2551,489,Made in America (1993),http://dbpedia.org/resource/Made_in_America,Comedy,,,,,,,,,,
2552,2067,Doctor Zhivago (1965),http://dbpedia.org/resource/Doctor_Zhivago_(film),Drama|Romance|War,http://dbpedia.org/resource/David_Lean,David Lean,,,12000.0,http://dbpedia.org/resource/Robert_Bolt,Robert Bolt,Ralph Richardson|Tom Courtenay|Omar Sharif|Geraldine Chaplin|Alec Guinness|Julie Christie|Rod Steiger|Rita Tushingham|Siobhán McKenna,,Metro-Goldwyn-Mayer|Carlo Ponti
2553,3909,Woman on Top (2000),http://dbpedia.org/resource/Woman_on_Top,Comedy|Romance,http://dbpedia.org/resource/Fina_Torres,Fina Torres,,,5520.0,,,Penélope Cruz|Mark Feuerstein|Murilo Benício|Harold Perrineau Jr.,,
2554,3759,Fun and Fancy Free (1947),http://dbpedia.org/resource/Fun_and_Fancy_Free,Animation|Children|Musical,http://dbpedia.org/resource/Jack_Kinney,Jack Kinney,,,4380.0,,,Clarence Nash|Billy Gilbert|Pinto Colvig|Walt Disney|Edgar Bergen|Cliff Edwards|Luana Patten,,Walt Disney Animation Studios
2555,1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",http://dbpedia.org/resource/A_Nightmare_on_Elm_Street_5:_The_Dream_Child,Horror,http://dbpedia.org/resource/Stephen_Hopkins_(director),Stephen Hopkins (director),,,5400.0,http://dbpedia.org/resource/Leslie_Bohem,Leslie Bohem,Robert Englund|Lisa Wilcox,,Heron Communications
2556,1671,Deceiver (1997),http://dbpedia.org/resource/Deceiver_(film),Crime|Drama|Thriller,http://dbpedia.org/resource/Josh_Pate,Josh Pate,http://dbpedia.org/resource/United_States,United States,6060.0,http://dbpedia.org/resource/Josh_Pate,Josh Pate,Renée Zellweger|Chris Penn|Ellen Burstyn|Michael Rooker|Rosanna Arquette|Tim Roth,,
2557,1413,"Whole Wide World, The (1996)",http://dbpedia.org/resource/The_Whole_Wide_World,Drama,http://dbpedia.org/resource/Dan_Ireland,Dan Ireland,,,6360.0,http://dbpedia.org/resource/Novalyne_Price_Ellis,Novalyne Price Ellis,Renée Zellweger|Vincent D'Onofrio,,
2558,2728,Spartacus (1960),http://dbpedia.org/resource/Spartacus_(film),Action|Drama|Romance|War,http://dbpedia.org/resource/Stanley_Kubrick,Stanley Kubrick,,,11040.0,http://dbpedia.org/resource/Dalton_Trumbo,Dalton Trumbo,,,Bryna Productions
2559,3910,Dancer in the Dark (2000),http://dbpedia.org/resource/Dancer_in_the_Dark,Drama|Musical,http://dbpedia.org/resource/Lars_von_Trier,Lars von Trier,http://dbpedia.org/resource/Denmark,Denmark,8400.0,http://dbpedia.org/resource/Lars_von_Trier,Lars von Trier,Catherine Deneuve|David Morse (actor)|Joel Grey|Jean-Marc Barr|Björk|Peter Stormare,,FilmFour|Zentropa Entertainments|France 3 Cinéma|Canal+
2560,1541,Addicted to Love (1997),http://dbpedia.org/resource/Addicted_to_Love_(film),Comedy|Romance,http://dbpedia.org/resource/Griffin_Dunne,Griffin Dunne,http://dbpedia.org/resource/United_States,United States,6000.0,http://dbpedia.org/resource/Robert_Gordon_(screenwriter),Robert Gordon (screenwriter),Meg Ryan|Tchéky Karyo|Kelly Preston|Matthew Broderick|Maureen Stapleton|Remak Ramsay,,Miramax Films
2561,1973,Freddy's Dead: The Final Nightmare (1991),http://dbpedia.org/resource/Freddy's_Dead:_The_Final_Nightmare,Horror,http://dbpedia.org/resource/Rachel_Talalay,Rachel Talalay,,,5340.0,,,Shon Greenblatt|Yaphet Kotto|Robert Englund|Lezlie Deane|Lisa Zane,,
2562,3760,"Kentucky Fried Movie, The (1977)",http://dbpedia.org/resource/The_Kentucky_Fried_Movie,Comedy,http://dbpedia.org/resource/John_Landis,John Landis,,,4980.0,http://dbpedia.org/resource/David_Zucker_(filmmaker),David Zucker (filmmaker),Bill Bixby|Donald Sutherland|Evan C. Kim|Henry Gibson|Agneta Eckemyr|Bong Soo Han|George Lazenby|Barry Dennen,,
2563,2488,Peeping Tom (1960),http://dbpedia.org/resource/Peeping_Tom_(film),Drama|Horror|Thriller,http://dbpedia.org/resource/Michael_Powell,Michael Powell,,,6060.0,http://dbpedia.org/resource/Leo_Marks,Leo Marks,Moira Shearer|Maxine Audley|Anna Massey|Pamela Green|Karlheinz Böhm,,
2564,2871,Deliverance (1972),http://dbpedia.org/resource/Deliverance_(1919_film),Adventure|Drama|Thriller,,,,,5400.0,http://dbpedia.org/resource/Francis_Trevelyan_Miller,Francis Trevelyan Miller,Betty Schade,,
